atom_id,atom_uid,atom_uuid,event_uuid,claim_title,claim_class,lane,event_type,result,proof_label,current_status,rerun_status,artifact_path,source_path,new_path,reviewer,timestamp,meaning,limits
tp:lane4/axioms/ax-part1-hy-evidence-fals18-3,sha256:768773dd01b429ae6b4f366ce40af820f490e9a0fe428cbf11b984417aede635,,,FALS18.3 — BC Falsification,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row FALS18.3 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-fals18-3,sha256:768773dd01b429ae6b4f366ce40af820f490e9a0fe428cbf11b984417aede635,,9db5987d-d777-4214-a70d-3a42855b49ea,FALS18.3 — BC Falsification,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for FALS18.3 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-fals18-3,sha256:768773dd01b429ae6b4f366ce40af820f490e9a0fe428cbf11b984417aede635,,e31dd67b-77d3-42ce-9f41-c4e544295a2a,FALS18.3 — BC Falsification,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for FALS18.3 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-open17-1,sha256:5b496d300045bd301c338665106ba4b5ce4ee47b0ce3708ab81442803c20989a,,,OPEN17.1 — AI Moral Status Question,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row OPEN17.1 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-open17-1,sha256:5b496d300045bd301c338665106ba4b5ce4ee47b0ce3708ab81442803c20989a,,202cfbfb-6424-4dd6-b8d3-629f615fee12,OPEN17.1 — AI Moral Status Question,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for OPEN17.1 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-open17-1,sha256:5b496d300045bd301c338665106ba4b5ce4ee47b0ce3708ab81442803c20989a,,d11d39cf-e4d1-4f27-8827-6f41035d8f3c,OPEN17.1 — AI Moral Status Question,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for OPEN17.1 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-pred14-1,sha256:589346a0ec0fd43e28422aa29459934a504b7f68de1aa139ca413f39a2779533,,,PRED14.1 — H0 Tension Resolution,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row PRED14.1 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-pred14-1,sha256:589346a0ec0fd43e28422aa29459934a504b7f68de1aa139ca413f39a2779533,,211eb15e-bf6e-41c6-bb90-2488ec5cd9b4,PRED14.1 — H0 Tension Resolution,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for PRED14.1 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-pred14-1,sha256:589346a0ec0fd43e28422aa29459934a504b7f68de1aa139ca413f39a2779533,,313b4129-1ab1-4e45-adf8-3c2c2c657827,PRED14.1 — H0 Tension Resolution,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for PRED14.1 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-pred18-1,sha256:28fb83508eacddea87eaf6a809cbfb9360c6b3a7f03a6adf06fd6ea967546dda,,,PRED18.1 — H0 Prediction 2025-2030,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row PRED18.1 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-pred18-1,sha256:28fb83508eacddea87eaf6a809cbfb9360c6b3a7f03a6adf06fd6ea967546dda,,fc4d5338-d2a1-44e9-9e6c-9e6cf8100ba9,PRED18.1 — H0 Prediction 2025-2030,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for PRED18.1 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-pred18-1,sha256:28fb83508eacddea87eaf6a809cbfb9360c6b3a7f03a6adf06fd6ea967546dda,,92b3e5f6-78cc-4d07-8e7d-82f3ab1b027a,PRED18.1 — H0 Prediction 2025-2030,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for PRED18.1 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-pred18-2,sha256:611bc7c1714ebb1f16d11d317e36371c00a12f8eb1b73056f4ea82f162cca536,,,PRED18.2 — GCP Event Prediction,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row PRED18.2 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-pred18-2,sha256:611bc7c1714ebb1f16d11d317e36371c00a12f8eb1b73056f4ea82f162cca536,,e188dd37-c171-4efc-8109-f73010fde722,PRED18.2 — GCP Event Prediction,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for PRED18.2 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-pred18-2,sha256:611bc7c1714ebb1f16d11d317e36371c00a12f8eb1b73056f4ea82f162cca536,,312de4b9-efcf-4d85-bf83-ec610f5f4b00,PRED18.2 — GCP Event Prediction,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for PRED18.2 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-1,sha256:ceb547e23a12202309be49ead213fea13d9f2ef6abc9e1ded690cd24cfa0c242,,,PROT18.1 — Trinity Observer Effect,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row PROT18.1 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-1,sha256:ceb547e23a12202309be49ead213fea13d9f2ef6abc9e1ded690cd24cfa0c242,,acd51711-214a-4a3f-a92c-1ebb8189ee6e,PROT18.1 — Trinity Observer Effect,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for PROT18.1 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-1,sha256:ceb547e23a12202309be49ead213fea13d9f2ef6abc9e1ded690cd24cfa0c242,,421c3c1e-25c2-43ef-b5a0-c1f56a1ac850,PROT18.1 — Trinity Observer Effect,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for PROT18.1 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-2,sha256:252c5181eaa5bd4ad3f46065cbd3aa0b281d10868131f454187147941470b11d,,,PROT18.2 — Consciousness Collapse Test,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row PROT18.2 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-2,sha256:252c5181eaa5bd4ad3f46065cbd3aa0b281d10868131f454187147941470b11d,,bd005879-cb60-4169-afbe-8b29839438c0,PROT18.2 — Consciousness Collapse Test,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for PROT18.2 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-2,sha256:252c5181eaa5bd4ad3f46065cbd3aa0b281d10868131f454187147941470b11d,,23571051-3117-48cc-8ae5-fab2e2eb466e,PROT18.2 — Consciousness Collapse Test,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for PROT18.2 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-3,sha256:3960042301ab43a5f99153065c171a0d8e27ed20f33ebd9d865064b4d4a44595,,,PROT18.3 — Grace Negentropy Detection,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row PROT18.3 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-3,sha256:3960042301ab43a5f99153065c171a0d8e27ed20f33ebd9d865064b4d4a44595,,98bd82a9-9ad5-4935-85d3-2d15e5f331ae,PROT18.3 — Grace Negentropy Detection,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for PROT18.3 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-3,sha256:3960042301ab43a5f99153065c171a0d8e27ed20f33ebd9d865064b4d4a44595,,e6833a7a-16e0-4991-9ac0-5ec7b7d56959,PROT18.3 — Grace Negentropy Detection,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for PROT18.3 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-4,sha256:a0bfdb9297571125ef94e4cf87b677784c72e9069410f41348a3deb804913b26,,,PROT18.4 — Social Coherence Monitoring,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row PROT18.4 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-4,sha256:a0bfdb9297571125ef94e4cf87b677784c72e9069410f41348a3deb804913b26,,3660bf42-d96f-41c7-98ae-38ca2f925345,PROT18.4 — Social Coherence Monitoring,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for PROT18.4 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-4,sha256:a0bfdb9297571125ef94e4cf87b677784c72e9069410f41348a3deb804913b26,,02eacce6-7fea-4c5a-a10f-5a28007094ce,PROT18.4 — Social Coherence Monitoring,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for PROT18.4 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-5,sha256:4f7f9a1ea244a6ec71388611cf5706fb8c846fc921a0e5f183379e7c1de3ddcb,,,PROT18.5 — Phi-Virtue Correlation Study,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row PROT18.5 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-5,sha256:4f7f9a1ea244a6ec71388611cf5706fb8c846fc921a0e5f183379e7c1de3ddcb,,3bdc4613-b2b4-4aed-9349-88d0ee1232d5,PROT18.5 — Phi-Virtue Correlation Study,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for PROT18.5 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-prot18-5,sha256:4f7f9a1ea244a6ec71388611cf5706fb8c846fc921a0e5f183379e7c1de3ddcb,,7d84a43c-1ebc-4b23-8db2-1314f5ff5191,PROT18.5 — Phi-Virtue Correlation Study,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for PROT18.5 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-u4,sha256:c435972775c4396f55612af9c25146892f12273bc34b561db9cbe88889f89332,,,U4 — Fruits Universal,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row U4 as HY_EVIDENCE.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-hy-evidence-u4,sha256:c435972775c4396f55612af9c25146892f12273bc34b561db9cbe88889f89332,,c8231faf-d479-46c2-be3e-812a590a5e16,U4 — Fruits Universal,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for U4 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-hy-evidence-u4,sha256:c435972775c4396f55612af9c25146892f12273bc34b561db9cbe88889f89332,,366213e1-9538-42dd-a7a0-1ad6eca74eb1,U4 — Fruits Universal,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for U4 as HY_EVIDENCE.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/axiom-chain-classification,sha256:4714b21898cc40e77475ab7a238ec1a417c7e8a9040c684719fe6bd1a3646d91,,,Axiom Chain Classification,classification,Classification,atom_seeded,recorded,NARRATIVE_ANCHOR,active_candidate,not_applicable,LANE4_ATOM_LEDGER_BUILD_REPORT.md,,,Codex,2026-07-28T00:00:00+00:00,Initial Lane 4 fixture created.,Seed status is not additional evidence.
tp:lane4/christianity/christianity-historical-abductive-lane,sha256:cdc8b002b21acb93b1c4f7f0882f9c1cd9414aa6ce49d37dd505bada21a1adcd,,,Christianity Historical Abductive Lane,historical_abductive,Historical,atom_seeded,recorded,ABDUCTIVELY_FAVORED,active_candidate,not_applicable,LANE4_ATOM_LEDGER_BUILD_REPORT.md,,,Codex,2026-07-28T00:00:00+00:00,Initial Lane 4 fixture created.,Seed status is not additional evidence.
tp:lane4/christianity/christianity-historical-abductive-lane,sha256:cdc8b002b21acb93b1c4f7f0882f9c1cd9414aa6ce49d37dd505bada21a1adcd,,,Christianity Historical Abductive Lane,historical_abductive,Historical-Abductive,test_run,source_received,ABDUCTIVELY_FAVORED,active_candidate,not_applicable,O:\_Theophysics_v5\David\Family\The Hardest Questions\12 INTRO LOGO PAPERS.md,,,Codex,2026-07-28T18:57:50+00:00,LOGOS intro papers received as source material for the Christianity historical-abductive and moral-first lanes.,"This source does not prove Christianity, God, the Master Equation, or the Lagrangian lane; it supplies claims, posture discipline, rival-burden language, and future atomization targets."
tp:lane4/coherence-atlas/coherence-atlas-isomorphic-event-lane,sha256:79387a5500e3e4a51a8ab114e43938db8df1fd0b1d1f7d2980fb29ee382915dd,,,Coherence Atlas Isomorphic Event Lane,isomorphic_event,Lane4,atom_seeded,recorded,ISOMORPHIC_EVENT_CANDIDATE,active_candidate,not_applicable,LANE4_ATOM_LEDGER_BUILD_REPORT.md,,,Codex,2026-07-28T00:00:00+00:00,Initial Lane 4 fixture created.,Seed status is not additional evidence.
tp:lane4/coherence-atlas/coherence-atlas-isomorphic-event-lane,sha256:79387a5500e3e4a51a8ab114e43938db8df1fd0b1d1f7d2980fb29ee382915dd,,24ee72e2-8319-4490-9779-4ba6c6b2ce6e,Coherence Atlas Isomorphic Event Lane,isomorphic_event,Lean4,test_run,pass,ISOMORPHIC_EVENT_CANDIDATE,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\lean_receipts\nine-mapping-structural-harness-direct-lean-receipt-20260803T025528Z.md,,,Codex,2026-08-03T02:55:28+00:00,The nine named bridge mappings were rerun through a single compressed structural harness. Direct Lean compilation passes and proves all nine encoded mappings pass the checklist and reject five negative-control slots each.,"Encoded structural harness only: this does not prove domain faithfulness, independent physics adequacy, independent theology adequacy, or empirical truth. It should be cited as nine-of-nine within the declared harness, not as unrestricted proof of all bridge claims."
tp:lane4/consilience/consilience-good-bad-coherence-001,sha256:ba3b4a1072d9074d325f50676dbe5a780482d57e712486ad3d94f481ce5474f1,,,Good/Bad Coherence Grammar Shows Cross-Domain Consilience,consilience_audit,IsomorphicEvents,claim_ingested,recorded,ISOMORPHIC_EVENT_CANDIDATE,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\good_bad_consilience_audit_candidate.json,,,,2026-07-28T19:35:29+00:00,Source claim ingested into Lane 4 ledger.,Ingestion is not proof.
tp:lane4/crown-canon/crown-truth-series-001,sha256:a826ded73cb4a48b9cbf000c7fc9c8cda09a09cf8a1ffca7d8e733411b0bf536,,,The Truth Series Crown Packet,crown_source_packet,CrownCanon,claim_ingested,recorded,BRIDGE_DECLARED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\truth_series_crown_packet_candidate.json,,,,2026-07-28T20:43:46+00:00,Source claim ingested into Lane 4 ledger.,Ingestion is not proof.
tp:lane4/derivation-grammar/dg-core-v0-2,sha256:1b4177fe08fc4b9310d0b73510fd26a968d735d1bb362452df20d7a05e8045ea,,,DG v0.2 Core Grammar,method,Framework,claim_ingested,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\DG_V02_ATOM_SEED_BATCH_2026-08-01\DG-CORE-v0.2.json,,,,2026-08-01T04:17:55+00:00,Source claim ingested into Lane 4 ledger.,Ingestion is not proof.
tp:lane4/derivation-grammar/dg-core-v0-2,sha256:1b4177fe08fc4b9310d0b73510fd26a968d735d1bb362452df20d7a05e8045ea,,11bafc58-38de-470a-8c59-ebc3af7b5610,DG v0.2 Core Grammar,method,Lean4,test_run,pass,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\lean_receipts\primary-h-drive-direct-triadic-science-kernel-receipt-20260803T013059Z.md,,,Codex,2026-08-03T01:30:59+00:00,"POF 2828 Science Argument guardrail kernel was imported into the primary H-drive Lean source and direct Lean compilation passes. It formalizes valid triadic structure as non-decorative, removable-third failure, and the guardrail that science-side structure does not directly prove theology.","Formal structural guardrail only: does not prove the Trinity, Christianity, or any scientific domain claim; direct-file verification rather than full Lake build because the primary source Lake build is still blocked by the mathlib git index lock."
tp:lane4/derivation-grammar/dg-t4-independent-convergence,sha256:f2df0607443be469dffd72ba3aeb6b12357a79e53e6aecac61e59ae8e0eade2c,,,DG T4 - Independent Convergence,theorem_candidate,Framework,claim_ingested,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\DG_V02_ATOM_SEED_BATCH_2026-08-01\DG-T4-Independent-Convergence.json,,,,2026-08-01T04:17:55+00:00,Source claim ingested into Lane 4 ledger.,Ingestion is not proof.
tp:lane4/derivation-grammar/dg1-dependency,sha256:003ba6553711c9e874d77b41b67b773fb0dfceee7b99a999f5a964a7b61b5377,,,DG1 - Dependency,axiom,Framework,claim_ingested,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\DG_V02_ATOM_SEED_BATCH_2026-08-01\DG1-Dependency.json,,,,2026-08-01T04:17:52+00:00,Source claim ingested into Lane 4 ledger.,Ingestion is not proof.
tp:lane4/derivation-grammar/dg2-minimal-capability,sha256:6f61dfbbf3b5c9db047bf4e6d321527d3e7fd53889b9f99a9ee8ab4b110c57f5,,,DG2 - Minimal Capability,axiom,Framework,claim_ingested,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\DG_V02_ATOM_SEED_BATCH_2026-08-01\DG2-Minimal-Capability.json,,,,2026-08-01T04:17:52+00:00,Source claim ingested into Lane 4 ledger.,Ingestion is not proof.
tp:lane4/derivation-grammar/dg3-preservation,sha256:1ec5b29a82734f877feb0a48da6b0bf20f913f62f6f8654142e34551b5effde9,,,DG3 - Preservation / Monotonic Inheritance,axiom,Framework,claim_ingested,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\DG_V02_ATOM_SEED_BATCH_2026-08-01\DG3-Preservation.json,,,,2026-08-01T04:17:52+00:00,Source claim ingested into Lane 4 ledger.,Ingestion is not proof.
tp:lane4/derivation-grammar/dg4-collapse,sha256:17fe0add9d5d8c476bcd8f2c08abdab92132e8b7ad0be1312e20de80fed67b89,,,DG4 - Collapse,axiom,Framework,claim_ingested,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\DG_V02_ATOM_SEED_BATCH_2026-08-01\DG4-Collapse.json,,,,2026-08-01T04:17:53+00:00,Source claim ingested into Lane 4 ledger.,Ingestion is not proof.
tp:lane4/derivation-grammar/dg5-translation,sha256:0de2143582397643c86a78cf2f9c3e2cb8c529b870f0d4aa169f6fd64dd22853,,,DG5 - Translation,axiom,Framework,claim_ingested,recorded,BRIDGE_DECLARED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_runtime\DG_V02_ATOM_SEED_BATCH_2026-08-01\DG5-Translation.json,,,,2026-08-01T04:17:53+00:00,Source claim ingested into Lane 4 ledger.,Ingestion is not proof.
